"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum","lnBMAEstimates","lnBMAResidual","lnBMASqResidual","BMAEstimates","BMAResidual","BMASqResidual","MPMEstimates","MPMResidual","MPMSqResidual","lnMPMEstimates","lnMPMResidual","lnMPMSqResidual"
1,72.3864925025015,4.28201971434076,93.0630555545881,5.125217,1.742461,-0.159194,4.63,4.939366,2.950254,-0.142464,-0.050307,0.266785,-0.048289,-0.017052,10.079365,2.16,2.87,3.6,7.61,12.96,17.65,34.122347,42.23928,18.668018,26.437375,343.931590069655,266.471952266875,73.70426952,122.8404492,259.67106067,442.22561712,602.25942455,2.31049026462714,0.770108221696074,1.28093384546206,2.02946317187359,2.56186769092413,2.87073578337931,3.52995250689319,2.92681179230395,3.74335059379819,8.15592090177289,7.56634437138375,2.71844544775511,4.52163563895315,7.1639086112026,9.0432712779063,10.1335609751678,2596,232,4,0.036460377,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.2,88551,"ASP3_32",72.7741503323624,-0.387657829860927,0.150278593052484,91.7342522866658,-19.3477597841643,374.335808665725,92.6438015356309,-20.2573090331294,410.358569263705,72.8928901661156,-20.2573090331294,410.358569263706
2,27.7066566007015,3.32167269481799,33.30678083264,5.041291,1.595335,-0.059633,4.54,8.27,2.896548,-0.04303,-0.136982,0.299013,-0.014856,-0.047292,2.01,2.07,2.36,2.79,5.61,11.941999,16.32,20.523683,24.249186,12.26521,27.529852,41.25260283,55.33500252,42.48402381,57.26107557,115.13786163,245.093801862317,334.94650656,0.698134722070984,0.727548607277278,1.02604159583327,1.72455071953461,2.48006151438673,2.79239134953596,3.02157948762814,2.50676679945544,3.1883830498098,2.10946955581066,2.31450575851156,2.19834594800145,3.10026623942307,5.21086707952012,7.49370299992693,8.43743242318813,2665.8052,313,4,0.044211686,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,54410,"ASP3_21",41.4459040658054,-13.7392474651039,188.766920907365,50.5924342342165,-22.885777633515,523.758817890693,51.1603484498004,-23.4536918490989,550.075661352489,40.8089342397941,-23.4536918490989,550.075661352488
3,50.948014703574,3.9308057933271,49.6802737907909,0.935298,2.066129,0.151565,0.76,0.758571,0.538038,0.019036,0.021142,0.149338,0.035381,0.039294,3.668571,2.04,2.18,2.32,3.01,3.87,4.89,19.114471,19.837489,13.228942,13.30905,70.122793990941,48.82519486755,38.99352084,44.34557272,57.53455771,73.97300277,93.46976319,1.29980221294401,0.712949807856125,0.841567185678219,1.10194007876078,1.35325450704169,1.58719230348678,2.95044569216433,2.58240700516343,2.98757353134702,3.83499583984632,3.36446557067093,2.10351968931849,2.48299827765116,3.25121435840298,3.99270393070312,4.68292469445895,2526.418,355,5,0.071080383,"A","Montane, subalpine grassland","A. herbaceous and grasslands","fourFri, P2","Apache",0.1,11406,"ASP3_11",26.4833810245994,24.4646336789746,598.51830104642,38.3053743283387,12.6426403752353,159.836355657529,38.3777128892545,12.5703018143195,158.012487703084,24.4257116779931,12.5703018143195,158.012487703084
4,52.910331601409,3.9685986241693,87.0454609647719,5.533479,1.879046,0.611023,3.06,2.805397,3.066366,0.623161,-0.042063,0.319527,0.203225,-0.013718,4.524603,2.432,3.53,3.99,5.31,9.03,18.4,23.237777,27.338877,9.1989,22.880573,105.141715527531,103.525509237519,56.514273664,92.71873023,123.39259587,209.83712631,427.5750968,1.50952983849634,0.888713964103921,1.38379123090177,1.66959183525385,2.20055236742889,2.91235066461494,3.14577927336382,2.21908391168911,3.30830975510471,4.74864767846601,4.72526345594383,2.79569796822711,4.3531017728334,5.25216739031902,6.9224520274095,9.16161235751303,2680.7393,167,3,0.073400626,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,53706,"ASP3_31",41.2395964836411,11.6707351177679,136.206058189102,50.051750698068,2.85858090334099,8.17148478094581,50.0580828913516,2.85224871005741,8.13532270402416,41.2150693557983,2.8522487100574,8.13532270402416
5,80.0278534094125,4.38237474169526,91.59364728976,2.070371,3.036252,0.517552,1.3,1.418889,1.158834,0.116741,0.155521,0.17889,0.10074,0.134205,6.738889,2.4573,3.42,3.94,5.299,6.77,9.37,46.70985,68.121158,22.095414,28.579997,314.77249435665,192.597427403333,114.780114405,184.036809,247.51549515,316.2256845,437.6712945,1.90789507454189,0.899063186207529,1.37118072330984,1.66751812351063,1.91250108692418,2.23751309625033,3.84395506320507,3.09537007567804,4.2212878550628,7.3338629318493,6.39661330052837,3.45595848676371,5.27075708393606,6.40986473385489,7.35156823646742,8.60089979531911,2692.397,92,10,0.044913657,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,44857,"ASP3_23",77.7419853855922,2.2858680238203,5.22519262232412,90.0947148211773,-10.0668614117648,101.34169868368,92.9895466642362,-12.9616932548237,168.005492032141,78.8207999012987,-12.9616932548237,168.005492032142
6,291.587972043295,5.67534175114693,507.15871318272,5.956856,2.815685,-0.464761,4.1,4.074921,3.354756,-0.33544,0.357818,0.185085,-0.099989,0.10666,20.154921,3.108,6.49,10.102,15.35,20.33,25.1,49.070796,68.924798,27.389381,28.899938,989.018016787116,582.475967294898,152.512033968,495.713181192,753.2367186,997.60928268,1231.6769796,3.00344847693853,1.1339794325054,2.31273342404586,2.73111547403321,3.01209762764026,3.22286784613774,3.89326407169431,3.31015538353075,4.23301602618377,11.6932180464498,10.1031184721296,4.41488138261358,9.00408194724431,10.6329537507019,11.7268914741275,12.5474755931869,2654.6853,104,9,0.057794332,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,105021,"ASP3_33",154.498850191372,137.089121851923,18793.4273301313,194.209192681557,97.3787793617378,9482.62666998201,195.606331564389,95.9816404789058,9212.47530902192,155.966707912765,95.981640478906,9212.47530902193
7,128.907689085654,4.85909655972272,209.77674146272,4.424757,2.997422,-0.182517,2.785,3.292382,2.4884,-0.090924,0.331595,0.170413,-0.036539,0.133256,16.827619,3.6861,6.734,8.69,12.55,16,20.043001,50.533049,79.022905,26.235283,25.862569,850.350895480331,435.205457493211,186.2698719189,439.13219581,634.18976495,808.528784,1012.83395164005,2.82302152463527,1.3045689885595,2.1621729392773,2.52972066557779,2.77258872223978,2.99788001550418,3.92262755787526,3.26710518419694,4.36973774715236,11.0736620290093,9.18271513048253,5.11733826567294,8.48139915650128,9.92315199652198,10.8758329285119,11.7595667640202,2654.0974,38,17,0.034355219,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,105021,"ASP3_33",121.951977447926,6.95571163772803,48.3819243872251,160.458386077191,-31.5506969915369,995.446480651776,162.465952736179,-33.5582636505253,1126.15705923817,123.106919003794,-33.558263650525,1126.15705923817
8,26.9811867640375,3.29513983661865,23.230782042633,2.487432,4.384764,1.370189,1.21,1.137143,1.298296,0.376972,0.220306,0.256403,0.290359,0.169688,3.677143,2.0834,2.32,2.59,3.56,4.88,8.91,24.884066,28.150247,11.194584,22.704858,91.502269103438,83.489009660694,51.8434631044,64.44973094,88.58727496,121.43424208,221.71702806,1.30213609196271,0.734001174568211,0.951657875711446,1.26976054486394,1.58514521986506,2.18717424148272,3.21422767895596,2.41543008991411,3.33755612896994,4.18536186855407,4.06602269923513,2.35924689168333,3.05884508500816,4.08129948894787,5.09501764085499,7.03007598567326,2682.1824,98,12,0.032351222,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,54688,"ASP3_22",32.4904904472926,-5.50930368325511,30.3524270743283,45.0662067974862,-18.0850200334487,327.067949610242,47.5415920444935,-20.560405280456,422.730265296603,32.766565137203,-20.560405280456,422.730265296603
9,207.608054428767,5.33565194836555,339.435246986192,6.438088,2.683508,-0.634107,4.15,3.972063,3.601672,-0.543953,0.356329,0.208061,-0.151028,0.098934,21.162063,2.6061,3.88,6.931,14.873,20.18,24.359001,49.305361,73.844052,28.157452,25.336276,1043.40315571974,536.167868897388,128.4947013021,341.735457091,733.318634153,994.98218498,1201.02933790436,3.05221009751185,0.957854850951848,1.93600410293585,2.69954748861046,3.00469201492546,3.19290143214855,3.89803281753013,3.33781204424147,4.30195546409528,11.897615126098,9.86546702783934,3.73374964344073,7.54660752811691,10.5229247030846,11.7123880807502,12.446034565654,2649.1362,75,4,0.054327568,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,105021,"ASP3_33",157.746872825527,49.8611816032399,2486.13743087126,194.580077045778,13.0279773829891,169.728194691675,195.819017248697,11.7890371800704,138.981397633081,158.529371365174,11.78903718007,138.981397633082
10,24.6896537205768,3.20638427817072,31.06766951616,2.031604,2.729708,-0.01748,1.4,1.511905,1.152385,-0.002644,0.130918,0.152374,-0.002294,0.113606,6.658095,3.0832,4.104,4.95,6.51,8.07,10.231999,27.653016,35.834522,14.156759,24.25107,184.11640756452,161.46592791165,85.2597789312,136.8824292,180.02113416,223.15983912,282.945632058984,1.89583340760015,1.12596801867797,1.5993875765806,1.87333945622048,2.08815348228186,2.32551996654393,3.31973479977748,2.6501921778868,3.57891173044245,6.29366413779096,6.04479038994368,3.73791521504174,5.30954259630639,6.21899018461135,6.93211578240762,7.72010956051326,2638.5952,149,6,0.060831226,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.2,54688,"ASP3_22",40.4931017397514,-15.8034480191746,249.748969294755,49.4145263464398,-24.724872625863,611.319326365149,50.80193779959,-26.1122840790132,681.851379823087,40.4880165554485,-26.1122840790132,681.851379823086
11,160.594872755027,5.0788848754428,276.11041421344,4.472308,2.421425,-0.483201,3.25,3.379523,2.537342,-0.297683,0.169138,0.169803,-0.117321,0.066659,18.760476,4.49,6.59,8.207,12.58,16.844,20.291,49.747703,75.973128,27.0022,17.289073,933.290588186628,324.351239078748,223.36718647,408.279398521,625.82610374,837.950309332,1009.430641573,2.93175231639051,1.50185270175416,2.10498744864757,2.53210825127229,2.82399451029968,3.01017743798549,3.90696429168442,3.29591834416637,4.33037969881519,11.4542516122008,8.35571305509527,5.86768487712329,8.22411079630997,9.89285652040035,11.0332457116537,11.7606557618434,2656.9873,172,5,0.060261252,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,105021,"ASP3_33",131.023020188902,29.571852566125,874.494464192633,164.288956764805,-3.69408400977827,13.6462566712995,165.248583307519,-4.65371055249216,21.6570219063769,130.513538835594,-4.65371055249199,21.6570219063769
